business_name,category,subcategory,city,address,phone,whatsapp_url,distance_km,google_rating,google_reviews,has_website,play,priority_score,outreach_template
Rommy Centro,Salon de Belleza,General,Asunción,"Alberdi y, Asunción 001013, Paraguay",(021) 496 591,https://wa.me/59521496591,4.34,4.3,130,YES,ESTETICA_DENTAL,10,ESTETICA_SONRISA
Sofia Gontor Beauty,Salon de Belleza,General,Asunción,"Pirizal &, 12 de Octubre, Asunción 001310, Paraguay",0986 552573,https://wa.me/0986552573,0.85,4.9,68,YES,ESTETICA_DENTAL,10,ESTETICA_SONRISA
Centro Naturista Salud & Belleza,Spa/Wellness,General,Fernando de la Mora,"MC7F+9PH, Nueva Asunción, Fernando de la Mora 110328, Paraguay",0981 474281,https://wa.me/0981474281,4.27,4.3,33,YES,"ATM_BRUXISMO,ESTETICA_DENTAL",10,ATM_BRUXISMO
La casa Depelle,Salon de Belleza,General,Asunción,"Gonzalo Bulnes 677, Asunción 001411, Paraguay",0984 731000,https://wa.me/0984731000,4.2,5.0,46,YES,"ATM_BRUXISMO,ESTETICA_DENTAL",10,ATM_BRUXISMO
Sinaí Dermo Radiance,Salon de Belleza,General,Asunción,"Av. Brasilia 1015, Asunción 1015, Paraguay",0974 455435,https://wa.me/0974455435,3.97,5.0,42,YES,"ATM_BRUXISMO,ESTETICA_DENTAL",10,ATM_BRUXISMO
Vida Estética,Spa/Wellness,General,Asunción,"Av. Venezuela 573, Asunción 001207, Paraguay",0972 704040,https://wa.me/0972704040,3.38,3.8,36,YES,"ATM_BRUXISMO,ESTETICA_DENTAL",10,ATM_BRUXISMO
Venus Nails Boutique & Spa,Spa/Wellness,Spa,Lambaré,"Acuña de Figueroa n°3990 c, Lambaré 110716, Paraguay",0972 740600,https://wa.me/0972740600,4.06,5.0,8,YES,"ATM_BRUXISMO,EXPAT_HOTEL",10,ATM_BRUXISMO
Essencial SPA,Spa/Wellness,Spa,Luque,"Luque 110933, Paraguay",0982 338886,https://wa.me/0982338886,12.02,4.6,285,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
Lila Cornejo Spa,Spa/Wellness,Spa,Villa Elisa,"Ecuador 546, Villa Elisa 111507, Paraguay",0983 376951,https://wa.me/0983376951,5.93,4.8,113,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
YessNails Spa Manos,Spa/Wellness,Spa,San Antonio,"Av. San Antonio 720 c, San Antonio 111309, Paraguay",0981 618000,https://wa.me/0981618000,12.47,4.7,204,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
Vita Cosmeticos,Estetica/Facial,Perfumeria,San Lorenzo,"De Las Residentas, San Lorenzo 111452, Paraguay",(021) 590 730,https://wa.me/59521590730,11.7,4.5,412,NO,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Silana,Spa/Wellness,General,Asunción,"Av. Bruno Guggiari 438, Asunción 110707, Paraguay",(021) 333 990,https://wa.me/59521333990,2.91,4.8,80,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
Barberia H2O,Barberia,General,San Lorenzo,"Frente a la UNA, Gaspar R De Francia, San Lorenzo 111420, Paraguay",0972 413121,https://wa.me/0972413121,9.94,4.9,194,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
Peluquería Sánchez,Peluqueria,General,Fernando de la Mora,"2300, Fernando de la Mora 110325, Paraguay",0982 453302,https://wa.me/0982453302,4.94,4.9,251,NO,ADJACENT_REFER,9,ADJACENT_GENERAL
Clinica Dr.T,Spa/Wellness,General,Asunción,"Soldado Desconocido 125, Asunción 0000, Paraguay",(021) 602 490,https://wa.me/59521602490,4.2,4.8,53,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
Po Renda Spa de Manos y Pies,Spa/Wellness,Spa,Asunción,"Mayor José Lamas Carísimo 716, Asunción 001417, Paraguay",0983 041081,https://wa.me/0983041081,4.73,4.7,88,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
Charme ASU,Peluqueria,General,Asunción,"Shopping Villa Morra, Av. Mariscal López Local 49, Asunción 001412, Paraguay",(021) 612 899,https://wa.me/59521612899,3.63,4.5,299,NO,ADJACENT_REFER,9,ADJACENT_GENERAL
Tabarelli Training Center,Gimnasio/Fitness,General,Luque,"PGM3+6XJ, Av. Gral. Aquino, Luque 110932, Paraguay",(021) 655 172,https://wa.me/59521655172,12.68,4.5,153,NO,B2B_GYM_CORP,9,GYM_BOCA_GUARD
Full Fitness Gym,Gimnasio/Fitness,Gimnasio,Luque,"PGP3+277, Mariscal Lopez, Luque 110918, Paraguay",(021) 640 740,https://wa.me/59521640740,12.62,4.7,197,NO,B2B_GYM_CORP,9,GYM_BOCA_GUARD
Áva Mariscal,Peluqueria,General,Asunción,"Av. Mariscal López 4561, Asunción 1863, Paraguay",0994 558853,https://wa.me/0994558853,4.33,4.6,235,NO,ADJACENT_REFER,9,ADJACENT_GENERAL
Apple Wellness Gym,Spa/Wellness,Gimnasio,Asunción,"Av. Mariscal López, Asunción 001412, Paraguay",0982 828165,https://wa.me/0982828165,3.77,4.8,62,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
FERNANDO BUFFA ESTILISTA,Salon de Belleza,General,Asunción,"Victor Heyn 7364, Asunción 7364, Paraguay",0971 609575,https://wa.me/0971609575,5.41,4.6,108,NO,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Gym New One Life,Gimnasio/Fitness,Gimnasio,Hernandarias,"Km 14, RutaTranschaco esq, Hernandarias 111018, Paraguay",0981 775282,https://wa.me/0981775282,12.16,4.7,118,NO,B2B_GYM_CORP,9,GYM_BOCA_GUARD
Hippie Chic,Salon de Belleza,General,San Lorenzo,"Av. Defensores del Chaco esquina, San Lorenzo 111422, Paraguay",0981 195626,https://wa.me/0981195626,10.56,4.8,217,NO,ESTETICA_DENTAL,9,ESTETICA_SONRISA
"Peluquería - La Santa - Care Salon, Asunción.",Salon de Belleza,General,Asunción,"Molas Lopez 1832, Asunción 1411, Paraguay",0981 300503,https://wa.me/0981300503,6.47,4.9,115,NO,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Peluquería y Barberia JOSÉ,Peluqueria,General,Asunción,"MCP4+3CF, Asunción 001422, Paraguay",0976 545347,https://wa.me/0976545347,1.62,5.0,169,NO,ADJACENT_REFER,9,ADJACENT_GENERAL
Complejo Los Naranjos,Gimnasio/Fitness,General,Ñemby,"Unnamed Road, Ñemby 111216, Paraguay",0981 492743,https://wa.me/0981492743,11.48,4.5,107,NO,B2B_GYM_CORP,9,GYM_BOCA_GUARD
DepiPink - Barrio Herrera,Salon de Belleza,General,Asunción,"Pte. Juan Manuel Frutos 2626 entre, Capitán Emeterio Miranda y, Asunción 001407, Paraguay",0971 226221,https://wa.me/0971226221,5.25,4.8,184,NO,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Q nails club spa de manos y pies,Spa/Wellness,Spa,Asunción,"Antonio José de Sucre 1859, entre motta y, Asunción 001408, Paraguay",0972 999688,https://wa.me/0972999688,4.59,4.4,87,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
Cami Landolfi,Salon de Belleza,General,Asunción,"Alas Paraguayas 348, Asunción 1863, Paraguay",0981 991925,https://wa.me/0981991925,3.95,4.7,95,NO,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Annuva,Salon de Belleza,General,Asunción,"PC6C+4PF, Sucre, Asunción 001411, Paraguay",0991 208143,https://wa.me/0991208143,4.19,5.0,95,NO,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Lidu Salinas Salon De Belleza,Salon de Belleza,General,Fernando de la Mora,"De la Victoria ,esquina Fortin Camacho l, De la Victoria esquina, Fernando de la Mora 110328, Paraguay",0983 374490,https://wa.me/0983374490,3.94,4.8,94,NO,ESTETICA_DENTAL,9,ESTETICA_SONRISA
JK BEAUTY SALON,Salon de Belleza,General,Asunción,"Incienso, &, Asunción 001429, Paraguay",0994 481644,https://wa.me/0994481644,3.07,4.9,72,NO,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Paseo Deltoto,Otros,General,Lambaré,"Porvenir y, Lambaré 110705, Paraguay",0981 592395,https://wa.me/0981592395,2.8,4.3,961,NO,ADJACENT_REFER,9,ADJACENT_GENERAL
Gabby Dose Studio,Salon de Belleza,General,Asunción,"Raul Carmona, &, Asunción 001408, Paraguay",0991 785311,https://wa.me/0991785311,4.42,4.9,71,NO,ESTETICA_DENTAL,9,ESTETICA_SONRISA
"INA STYLE Pelucas, BARBERIA, extensiones, alargues, coletas, apliques hair topper. Cabello 100% natural. ALQUILER",Peluqueria,General,Asunción,"Enrique Solano López N° 914, Asunción 001205, Paraguay",0971 147251,https://wa.me/0971147251,3.68,4.7,330,YES,ADJACENT_REFER,9,ADJACENT_GENERAL
Rebellion Sauna,Spa/Wellness,General,Asunción,"Av. Perú 689 esquina, Asunción 001224, Paraguay",0973 136666,https://wa.me/0973136666,2.6,4.3,93,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
La Guarida Barberos,Barberia,General,Asunción,"Moisés Bertoni esquina, Asunción 001411, Paraguay",0971 656656,https://wa.me/0971656656,3.93,4.7,250,YES,ADJACENT_REFER,9,ADJACENT_GENERAL
Ciria Depilaciones Campo Grande,Depilacion,General,Asunción,"PFH3+636, Asunción 001524, Paraguay",0981 933247,https://wa.me/0981933247,7.84,4.8,152,NO,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Mirage Sport Center,Gimnasio/Fitness,General,San Lorenzo,"Tte Benitez, San Lorenzo 111423, Paraguay",0986 273555,https://wa.me/0986273555,11.3,4.6,142,YES,B2B_GYM_CORP,9,GYM_BOCA_GUARD
Total GYM,Gimnasio/Fitness,Gimnasio,Lúke,"Panamá esq, Lúke 110945, Paraguay",0984 423001,https://wa.me/0984423001,11.51,4.7,116,YES,B2B_GYM_CORP,9,GYM_BOCA_GUARD
Agressive Gym,Gimnasio/Fitness,Gimnasio,San Lorenzo,"MG42+F89, Fortín Toledo, San Lorenzo 111429, Paraguay",0981 876682,https://wa.me/0981876682,11.63,4.7,138,YES,B2B_GYM_CORP,9,GYM_BOCA_GUARD
CZ ALTO RENDIMIENTO DEPORTIVO,Gimnasio/Fitness,General,Asunción,"QF44+9JC mi José María, Ocara poty, Asunción 0010, Paraguay",0982 427692,https://wa.me/0982427692,10.26,4.8,175,YES,B2B_GYM_CORP,9,GYM_BOCA_GUARD
Amano Spa de manos y pies,Spa/Wellness,Spa,Asunción,"Federación Rusa 1215, Asunción 001527, Paraguay",0981 714783,https://wa.me/0981714783,5.39,4.7,116,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
Flayp S.R.L.,Otros,General,Asunción,"Solar Guarani 1256 c/ José Asunción Flores, Solar Guarani 1256, Asunción 001230, Paraguay",(021) 200 080,https://wa.me/59521200080,1.17,4.2,101,NO,ADJACENT_REFER,9,ADJACENT_GENERAL
Barbas,Peluqueria,General,Asunción,"Julio Correa 450, Asunción 001526, Paraguay",0972 500517,https://wa.me/0972500517,6.53,4.8,144,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
DC Pilates & Fisio - Sucursal Villa Elisa,Gimnasio/Fitness,Yoga/Pilates,Villa Elisa,"Zárate esq, Villa Elisa 2610, Paraguay",0983 101013,https://wa.me/0983101013,4.18,5.0,56,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
Bendito Spa Boutique Carmelitas,Spa/Wellness,Spa,Asunción,"PC9G+7P5, Asunción 001529, Paraguay",0993 555560,https://wa.me/0993555560,5.12,4.9,26,NO,"ATM_BRUXISMO,EXPAT_HOTEL",9,ATM_BRUXISMO
Bandido tatuajes Py,Spa/Wellness,General,Asunción,"Av. Dr. José Gaspar Rodriguez de Francia, Asunción 001221, Paraguay",0972 815410,https://wa.me/0972815410,2.48,4.9,60,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
Asunción Underground,Otros,General,Asunción,"389,, Gral. Díaz, Asunción 001101, Paraguay",0981 718748,https://wa.me/0981718748,4.34,4.6,268,YES,ADJACENT_REFER,9,ADJACENT_GENERAL
Espacio Samu´u,Spa/Wellness,Spa,Asunción,"Caballero 773, Asunción 001101, Paraguay",0981 730492,https://wa.me/0981730492,3.79,4.8,75,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
The Yoga Garden Paraguay,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Dr. Justo Prieto 3774, Asunción 001229, Paraguay",0981 498080,https://wa.me/0981498080,2.27,5.0,69,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
NOVA SALÓN & SPA,Spa/Wellness,Spa,Asunción,"Senador Huey Pierce Long 790, Asunción 001411, Paraguay",0985 352515,https://wa.me/0985352515,4.48,3.7,70,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
Majestik,Salon de Belleza,General,Asunción,"001416, Av. Dr. Guido Boggiani 6115, Asunción 001416, Paraguay",0983 999662,https://wa.me/0983999662,4.43,4.9,79,YES,ESTETICA_DENTAL,9,ESTETICA_SONRISA
ANGIE Peluquería y Spa,Peluqueria,Spa,Asunción,"Tacuari 646 entre Azara y Herrera Asunción, Asunción 1506, Paraguay",0982 811934,https://wa.me/0982811934,3.51,4.7,62,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
Alisados Paraguay,Peluqueria,General,Asunción,"c C Gomez 1063, Asunción 001007, Paraguay",0981 119455,https://wa.me/0981119455,4.93,4.9,51,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
Perla Hair Salon,Salon de Belleza,General,Asunción,"Sgto. José León Gauto 555, Asunción 001206, Paraguay",0985 951672,https://wa.me/0985951672,3.81,4.8,85,YES,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Centro estético Sonia Lanoza,Spa/Wellness,General,Asunción,"Atyra, Asunción 001423, Paraguay",0986 371827,https://wa.me/0986371827,1.64,4.8,11,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",9,ATM_BRUXISMO
Yoga en el Centro,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Manuel Gondra 1738 E, Tte. Garay y, Asunción 1014, Paraguay",0981 400800,https://wa.me/0981400800,1.13,5.0,45,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
Odontología Cautiva/Clinica dental/Odontologia/Ortodoncia/Odontopediatria/Botox/Carillas dentales/Implantes/Estetica dental,Estetica/Facial,General,Fernando de la Mora,"Palma 1429, Fernando de la Mora 110319, Paraguay",0994 460046,https://wa.me/0994460046,5.94,5.0,29,NO,"DIRECT_DENTAL,ESTETICA_DENTAL",9,DENTAL_COLLEAGUE
Bella Pelle,Spa/Wellness,General,Asunción,"Av. Médicos del Chaco 2312, Asunción 110711, Paraguay",0991 728094,https://wa.me/0991728094,1.89,4.8,38,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
Alexandra Nails & Beauty,Uñas/Nails,Salon Uñas,Lambaré,"Nazareno 1988, Lambaré 110702, Paraguay",0992 403957,https://wa.me/0992403957,0.95,4.8,47,NO,ATM_BRUXISMO,9,ATM_BRUXISMO
Alteza Nails,Uñas/Nails,Salon Uñas,Asunción,"Manuel del Castillo esquina, Asunción 1102, Paraguay",0994 233552,https://wa.me/0994233552,3.35,4.7,51,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
Club Varsovia,Peluqueria,General,Asunción,"Sgto. José León Gauto, Asunción 001207, Paraguay",0981 333303,https://wa.me/0981333303,3.74,4.8,246,YES,ADJACENT_REFER,9,ADJACENT_GENERAL
Raio Bemba peluquería,Peluqueria,General,Asunción,"Gral. Eugenio Alejandrino Garay y, Asunción 1849, Paraguay",0972 656656,https://wa.me/0972656656,3.8,4.7,744,YES,ADJACENT_REFER,9,ADJACENT_GENERAL
💈Top Paraguay 🏳️‍🌈 Barberia & Peluquería (Exclusivo),Peluqueria,General,Asunción,"Edificio Lider 1, Juan E. O'Leary 625 Esq, Asunción 625, Paraguay",0984 333414,https://wa.me/0984333414,4.64,5.0,337,YES,ADJACENT_REFER,9,ADJACENT_GENERAL
Karai Barbero,Barberia,General,Asunción,"23 De Octubre 292, Asunción 001411, Paraguay",0981 541932,https://wa.me/0981541932,3.59,5.0,220,YES,ADJACENT_REFER,9,ADJACENT_GENERAL
GTC - Luque,Gimnasio/Fitness,General,Luque,"America, Luque 110917, Paraguay",0991 470298,https://wa.me/0991470298,12.46,4.8,114,YES,B2B_GYM_CORP,9,GYM_BOCA_GUARD
Pachamama - Yoga Las Mercedes,Gimnasio/Fitness,Yoga/Pilates,Asunción,"Luis Morales 856 entre, Sgto. José León Gauto y, Asunción 001207, Paraguay",0986 180057,https://wa.me/0986180057,3.61,5.0,2,NO,"ATM_BRUXISMO,MOMS",9,MOMS_HIDROBABY
Brow Bar,Salon de Belleza,General,San Lorenzo,"Avenida Mariscal Lopez y 26 de Febrero, Shopping Pinedo, San Lorenzo 111420, Paraguay",(021) 728 8000,https://wa.me/0217288000,9.17,4.6,190,YES,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Micaela Alvarez - Salón de Belleza,Salon de Belleza,General,San Lorenzo,"Caso, San Lorenzo 111434, Paraguay",0981 368739,https://wa.me/0981368739,8.24,4.7,126,YES,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Stefanie Medina Studio,Salon de Belleza,General,Asunción,"Aparipy, Alto Paraná 1515, Asunción 001423, Paraguay",0991 652999,https://wa.me/0991652999,1.45,5.0,17,YES,"ATM_BRUXISMO,ESTETICA_DENTAL",9,ATM_BRUXISMO
DayLez Spa & Centro de Belleza,Salon de Belleza,Spa,Lambaré,"Av. Bruno Guggiari, Lambaré 110704, Paraguay",0982 461597,https://wa.me/0982461597,1.27,5.0,1,NO,"ATM_BRUXISMO,ESTETICA_DENTAL",9,ATM_BRUXISMO
Guarani Hispanic University,Spa/Wellness,Spa,Asunción,"Av. República Argentina casi, Asunción 3379, Paraguay",(021) 615 951,https://wa.me/59521615951,2.2,4.8,73,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
Nutrimart.,Otros,General,Asunción,"Avda. Perú &, Herrera, Asunción 001220, Paraguay",0986 823080,https://wa.me/0986823080,2.63,4.6,220,YES,ADJACENT_REFER,9,ADJACENT_GENERAL
FISIOSTETIK,Spa/Wellness,General,Campos,"Campos Cervera, e Cruz del Chaco y, Charles De Gaulle 5175, Campos 001412, Paraguay",0981 196291,https://wa.me/0981196291,3.43,4.7,72,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
Isa Coiffure Laboratorio De Rubias,Salon de Belleza,General,Asunción,"Rodolfo Zotti 487 entre, Dr. Emilio Hassler y, Asunción 001413, Paraguay",0982 127134,https://wa.me/0982127134,3.33,4.6,69,YES,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Bellavita- Microblading- Nanoblading- Diseño de cejas - Lifting de pestañas - Henna- uñas esculpidas- peluquería- manicura,Peluqueria,Salon Uñas,Asunción,"Av. Perú 397, Asunción 1409, Paraguay",0971 795000,https://wa.me/0971795000,3.08,4.8,52,YES,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Consultorio Médico y Estético,Spa/Wellness,General,Asunción,"Dr. Carlos Centurion 353 casi, Asunción 001232, Paraguay",0984 434449,https://wa.me/0984434449,1.26,5.0,1,YES,"ATM_BRUXISMO,ESTETICA_DENTAL",9,ATM_BRUXISMO
Marie Carol Beauty & Lifestyle,Salon de Belleza,General,Asunción,"Edificio Atrium, Dr. Francisco Morra y, Asunción 1807, Paraguay",0986 610300,https://wa.me/0986610300,3.94,4.3,66,YES,ESTETICA_DENTAL,9,ESTETICA_SONRISA
Tranquility Spa,Spa/Wellness,Spa,Asunción,"Av. Eusebio Ayala 2279, Asunción 001230, Paraguay",0981 494027,https://wa.me/0981494027,1.22,4.5,45,YES,ATM_BRUXISMO,9,ATM_BRUXISMO
Luis De Leon Concept,Peluqueria,General,Asunción,"Gral. Torreani Viera 341 Esq, Asunción 001412, Paraguay",(021) 604 817,https://wa.me/59521604817,3.38,4.9,144,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Mimate Spa,Spa/Wellness,Spa,Ñemby,"Gral. Ceferino Vega Gaona 834, Ñemby 111201, Paraguay",0986 253670,https://wa.me/0986253670,7.47,4.9,69,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
Renacer Spa,Spa/Wellness,Spa,Luque,"PGH2+5RR, Luis Alberto de Herrera, Luque 110932, Paraguay",0982 450269,https://wa.me/0982450269,12.19,4.5,163,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
Andessa Beauty Spa,Spa/Wellness,Spa,Asunción,"Moisés Bertoni 2829, Asunción 1234, Paraguay",0972 117210,https://wa.me/0972117210,5.18,5.0,86,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
MAR BER peluqueria,Peluqueria,General,Lambaré,"M94G+V8W, Av. Cacique Lambare, Lambaré 110723, Paraguay",(021) 921 827,https://wa.me/59521921827,3.5,4.5,195,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Leticia Carballo Makeup & Store,Maquillaje,General,Fernando de la Mora,"Don Bosco &, Del Carmen, Fernando de la Mora 110310, Paraguay",0984 904215,https://wa.me/0984904215,8.12,4.6,206,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Más Bonita Cosméticos,Otros,General,Fernando de la Mora,"Ruta Mcal. José F. Estigarribia 419, Fernando de la Mora 110308, Paraguay",0983 342707,https://wa.me/0983342707,5.39,4.7,202,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Marcela SPA,Spa/Wellness,Spa,Fernando de la Mora,"Av. Zavalas Cué & Julia Miranda Cueto, MCFW+G8F, Fernando de la Mora 110322, Paraguay",0981 527713,https://wa.me/0981527713,5.77,4.5,91,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
Maika Spa 1811,Spa/Wellness,Spa,Fernando de la Mora,"Mariscal Estigrarribia y Teniente Ettiene Paseo 1811 Fernando de la Mora, Fernando de la Mora 2300, Paraguay",0971 990976,https://wa.me/0971990976,6.56,4.8,80,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
Peluqueria Galan,Peluqueria,General,Fernando de la Mora,"MC8H+3P7, Fernando de la Mora 110327, Paraguay",(021) 523 407,https://wa.me/59521523407,4.58,4.7,102,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Guillén Barbershop,Barberia,General,Fernando de la Mora,"11 de Setiembre, Fernando de la Mora 110321, Paraguay",0983 429300,https://wa.me/0983429300,6.19,4.8,301,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Tony Galeano y Tu SPACIO depi nails,Spa/Wellness,Spa,Villa Elisa,"Colonia Elisa Esq, Villa Elisa 111515, Paraguay",0985 893160,https://wa.me/0985893160,7.76,4.8,66,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
Miss Uñas Spa de Manos y Pies,Spa/Wellness,Spa,San Lorenzo,"JFXP+RRH, Tte Benitez, San Lorenzo 111431, Paraguay",0984 186294,https://wa.me/0984186294,10.57,4.6,119,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
Studio 88,Spa/Wellness,General,San Lorenzo,"Gaspar R De Francia, San Lorenzo 111423, Paraguay",0981 555597,https://wa.me/0981555597,10.7,4.8,180,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
studio 22 body piercing & tattoo,Tatuajes/Piercing,Piercing Studio,Fernando de la Mora,"1 De Mayo 9038, Fernando de la Mora 110315, Paraguay",0983 816627,https://wa.me/0983816627,7.01,4.9,954,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
"Centro De Alto Rendimiento ""Sparta""",Spa/Wellness,Spa,Villa Elisa,"JCWG+34M, Villa Elisa 111503, Paraguay",0984 315183,https://wa.me/0984315183,5.76,4.7,89,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
TAJOS Barberos (Central),Barberia,General,Asunción,"Denis Roa 673, Asunción 1829, Paraguay",0982 473078,https://wa.me/0982473078,5.2,4.9,237,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Masaje RUSO,Spa/Wellness,General,Asunción,"Eusebio Lillo Robles 2808, Asunción 001407, Paraguay",0991 369971,https://wa.me/0991369971,5.68,5.0,87,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
Centro Médico Corppolive,Otros,General,Asunción,"Santisimo Sacramento 3069, Asunción 001519, Paraguay",0971 568547,https://wa.me/0971568547,7.31,5.0,259,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Viviesteticpy,Salon de Belleza,General,San Lorenzo,"San Lorenzo 111405, Paraguay",0976 668289,https://wa.me/0976668289,9.52,4.7,61,NO,ESTETICA_DENTAL,8,ESTETICA_SONRISA
DepiPink - Sucursal Fdo. De la Mora,Salon de Belleza,General,Fernando de la Mora,"Ingavi, Fernando de la Mora 110310, Paraguay",0971 715888,https://wa.me/0971715888,8.36,4.8,76,NO,ESTETICA_DENTAL,8,ESTETICA_SONRISA
Spa Nilza Rinaldi,Spa/Wellness,Spa,Asunción,"Federación Rusa, Asunción 001528, Paraguay",(021) 661 488,https://wa.me/59521661488,5.35,4.4,56,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
COMPRA DE TODO MAKEUP&TOOLS,Maquillaje,General,Fernando de la Mora,"Ruta Mariscal José Felix Estigarribia, Fernando de la Mora 110308, Paraguay",0985 600009,https://wa.me/0985600009,5.05,4.4,497,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Le Dragon Bleu,Otros,General,Asunción,"Prof. Delfin Chamorro 467, Asunción 001015, Paraguay",0981 410318,https://wa.me/0981410318,4.16,4.8,117,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Jazmin Valdivieso Brow and Lash Studio,Otros,General,Asunción,"R.I. 2 Ytororo 1144, Asunción 001415, Paraguay",0971 527527,https://wa.me/0971527527,3.94,4.5,157,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Vita Chic,Otros,General,Asunción,"MCW8+FH2, Cruz del Defensor, Asunción 001414, Paraguay",0986 506223,https://wa.me/0986506223,2.88,4.6,179,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Teju Jagua Tatuajes,Tatuajes/Piercing,General,Asunción,"O'Leary casi, Asunción 001012, Paraguay",0985 857700,https://wa.me/0985857700,4.75,4.7,192,NO,ADJACENT_REFER,8,ADJACENT_GENERAL
Divinas Py,Salon de Belleza,General,Asunción,"Moisés Bertoni 3195 casi, Asunción 001405, Paraguay",0994 810406,https://wa.me/0994810406,5.51,4.4,96,NO,ESTETICA_DENTAL,8,ESTETICA_SONRISA
Peluquería Bellisima,Peluqueria,General,Asunción,"Juan de Salazar y Espinoza 998, Asunción 001209, Paraguay",0981 630011,https://wa.me/0981630011,3.14,4.7,185,YES,ADJACENT_REFER,8,ADJACENT_GENERAL
Salón Masculino Benítez,Peluqueria,General,Lambaré,"Av. San Isidro, 110729, &, Lambaré 110722, Paraguay",0992 888042,https://wa.me/0992888042,4.74,4.7,122,YES,ADJACENT_REFER,8,ADJACENT_GENERAL
Thaya Clínic Spa,Spa/Wellness,Spa,Asunción,"Aca Caraya 519, Asunción 001229, Paraguay",0984 487584,https://wa.me/0984487584,2.09,4.8,31,NO,ATM_BRUXISMO,8,ATM_BRUXISMO
